"session_id";"customer_id";"session_date";"session_start_time";"traffic_source";"landing_page";"pages_viewed";"session_duration_seconds";"device";"browser";"converted";"conversion_value";"campaign_id";"is_bounce"
106335;4208;"2023-01-19";"16:10:26";"Paid_search";"Electronics";0;505;"Tablet";"Edge";0;0.0;0;1
106336;1710;"2023-07-17";"18:37:04";"Organic_search";"Electronics";7;645;"Desktop";"";0;0.0;0;0
106337;0;"2024-11-03";"";"Email";"Home";5;737;"Mobile";"Edge";0;0.0;0;1
106338;0;"2023-12-01";"17:34:17";"Direct";"";3;1208;"";"Edge";0;0.0;0;0
106339;0;"2024-07-26";"12:01:50";"Organic_search";"";5;982;"Mobile";"Chrome";0;0.0;0;0
106340;0;"2023-01-21";"03:28:24";"Organic_search";"";4;1192;"Desktop";"Firefox";0;0.0;0;0
106341;0;"2023-11-30";"00:23:57";"Email";"Home";13;1586;"Mobile";"Firefox";0;0.0;1042;1
106342;0;"2023-01-13";"18:11:13";"Organic_search";"Products";6;1243;"Mobile";"";0;0.0;0;0
106343;4798;"2024-12-12";"04:43:18";"Direct";"Products";14;1391;"Mobile";"";0;0.0;0;1
106344;0;"2023-10-15";"16:36:00";"Organic_search";"Sale";2;733;"Desktop";"Edge";0;0.0;0;0
106345;0;"2023-06-02";"01:47:16";"Referral";"Sale";7;458;"Desktop";"Edge";0;0.0;0;0
106346;0;"2024-12-19";"01:09:31";"Referral";"Products";1;534;"Mobile";"Chrome";0;0.0;0;0
106347;407;"2024-08-04";"09:07:34";"Email";"Sale";14;847;"Desktop";"";0;0.0;0;0
106348;0;"2024-04-08";"23:35:15";"Email";"Products";12;322;"Desktop";"Chrome";0;0.0;1008;0
106349;0;"2024-03-18";"04:38:00";"Direct";"Products";14;117;"Desktop";"Chrome";0;0.0;0;1
106350;899;"2024-01-07";"06:20:19";"Organic_search";"Sale";3;1559;"";"Safari";0;0.0;0;1
106351;1418;"2024-02-07";"20:48:10";"Email";"";11;1167;"Desktop";"";0;0.0;1036;0
106352;4941;"2024-12-21";"04:36:56";"Organic_search";"Home";11;1407;"Mobile";"Safari";0;0.0;0;1
106353;0;"2024-02-22";"05:36:44";"Paid_search";"Sale";8;567;"Mobile";"Edge";0;0.0;0;0
106354;0;"2024-06-10";"03:23:14";"Social";"Electronics";9;281;"Tablet";"Firefox";0;0.0;0;0
106355;0;"2024-08-26";"18:33:29";"Email";"Sale";5;1396;"Desktop";"Safari";0;0.0;0;0
106356;0;"2023-08-16";"02:13:37";"Email";"Products";15;921;"Mobile";"Firefox";0;0.0;0;1
106357;0;"2024-01-06";"15:43:13";"Referral";"";13;1642;"Desktop";"Edge";0;0.0;0;0
106358;3293;"2023-09-29";"12:17:26";"Social";"Electronics";4;1494;"Desktop";"";0;0.0;0;0
106359;0;"2024-08-18";"05:30:25";"Paid_search";"Sale";14;741;"Mobile";"Firefox";0;0.0;0;0
106360;0;"2024-01-10";"18:51:52";"Social";"Electronics";9;1061;"Desktop";"Edge";0;0.0;0;0
106361;3388;"2023-02-15";"08:27:36";"Organic_search";"Electronics";14;1503;"";"Edge";0;0.0;0;1
106362;2997;"2023-08-24";"15:57:50";"Social";"Sale";11;879;"Mobile";"Chrome";0;0.0;0;1
106363;0;"2024-04-29";"10:00:34";"Organic_search";"";2;982;"Mobile";"Edge";0;0.0;0;1
106364;0;"2024-08-30";"11:19:20";"Organic_search";"Sale";10;1712;"Desktop";"Safari";0;0.0;0;0
106365;893;"2024-06-19";"06:57:00";"Social";"Electronics";11;979;"Desktop";"Chrome";0;0.0;0;0
106366;0;"2024-06-30";"09:05:47";"Organic_search";"Sale";15;664;"Desktop";"Firefox";0;0.0;0;1
106367;0;"2024-04-15";"21:18:12";"Referral";"Products";3;223;"";"";0;0.0;0;0
106368;1495;"2023-11-08";"18:41:39";"Organic_search";"";12;0;"Mobile";"Chrome";0;0.0;0;1
106369;0;"2023-11-13";"06:59:08";"Referral";"";8;1404;"Tablet";"Edge";0;0.0;0;0
106370;0;"2023-04-30";"12:11:16";"Referral";"Sale";7;939;"Mobile";"Chrome";0;0.0;0;0
106371;0;"2023-06-03";"15:32:45";"Organic_search";"Electronics";7;365;"Mobile";"Chrome";0;0.0;0;1
106372;0;"2023-07-04";"14:54:05";"Social";"Products";8;1587;"Tablet";"Safari";0;0.0;0;0
106373;0;"2024-04-01";"16:09:16";"Organic_search";"";6;1494;"Desktop";"Safari";0;0.0;0;0
106374;0;"2023-06-23";"00:48:43";"Direct";"Sale";10;0;"Desktop";"Safari";0;0.0;0;1
106375;0;"2023-04-03";"21:36:46";"Paid_search";"Home";12;1787;"Desktop";"Firefox";0;0.0;0;1
106376;731;"2023-05-12";"08:17:23";"Social";"";12;875;"Mobile";"Chrome";0;0.0;0;1
106377;0;"2023-11-30";"12:40:25";"Paid_search";"Products";3;515;"Mobile";"Edge";0;0.0;0;0
106378;0;"2023-10-01";"02:01:40";"Organic_search";"Sale";7;1444;"Mobile";"";0;0.0;0;1
106379;0;"2023-06-02";"02:31:36";"Email";"Sale";8;1406;"";"Chrome";0;0.0;1024;1
106380;0;"2023-05-05";"02:24:58";"Organic_search";"";6;775;"Mobile";"Safari";0;0.0;0;0
106381;743;"2023-03-25";"17:35:50";"Social";"Sale";7;776;"Tablet";"";0;0.0;0;1
106382;788;"2023-12-14";"19:59:53";"Paid_search";"Home";7;1357;"Mobile";"Firefox";0;0.0;0;0
106383;1466;"2023-08-04";"14:45:30";"Social";"Home";5;1343;"Tablet";"Safari";0;0.0;0;1
106384;0;"2023-02-06";"09:17:40";"Organic_search";"";4;1256;"";"Firefox";0;0.0;0;0
106385;0;"2023-05-13";"18:08:25";"Paid_search";"Home";3;123;"Mobile";"Chrome";0;0.0;0;0
106386;0;"2024-12-14";"17:18:13";"Email";"Home";12;48;"Desktop";"Chrome";0;0.0;0;1
106387;4936;"2023-03-03";"";"Direct";"Home";12;483;"Mobile";"Firefox";0;0.0;0;0
106388;0;"2023-02-10";"19:16:07";"Referral";"";15;1046;"Desktop";"";0;0.0;0;0
106389;0;"2023-12-22";"09:53:50";"Organic_search";"Sale";3;375;"Desktop";"Edge";0;0.0;0;0
106390;4185;"2023-05-14";"20:37:50";"Email";"Electronics";2;1462;"";"Chrome";0;0.0;1043;0
106391;2159;"2024-12-03";"16:44:52";"Email";"";8;453;"";"Safari";0;0.0;1041;0
106392;0;"2023-03-13";"21:32:48";"Social";"Home";13;1329;"Desktop";"Chrome";0;0.0;0;1
106393;0;"2023-12-02";"12:52:07";"Paid_search";"Electronics";12;1680;"Desktop";"Edge";0;0.0;0;0
106394;0;"2024-10-06";"02:10:28";"Social";"Sale";11;493;"Tablet";"";0;0.0;0;0
106395;0;"2024-10-27";"16:13:03";"Organic_search";"Sale";15;362;"Desktop";"";0;0.0;0;0
106396;0;"2024-09-28";"04:55:42";"Social";"Products";11;1052;"Tablet";"";0;0.0;0;0
106397;0;"2024-08-25";"02:46:57";"Social";"";11;955;"Tablet";"Firefox";0;0.0;0;0
106398;0;"2023-04-17";"00:31:47";"Organic_search";"Electronics";3;411;"";"Firefox";0;0.0;0;1
106399;3285;"2024-01-03";"04:17:49";"Paid_search";"Electronics";10;822;"Mobile";"Edge";0;0.0;0;0
106400;0;"2024-03-05";"05:11:42";"Email";"Products";4;368;"Mobile";"Chrome";0;0.0;0;0
106401;0;"2023-02-17";"14:57:40";"Paid_search";"";12;1660;"Desktop";"Chrome";0;0.0;0;0
106402;0;"2024-01-23";"15:42:46";"Direct";"Sale";15;642;"Desktop";"Chrome";0;0.0;0;0
106403;0;"2024-02-08";"";"Organic_search";"";14;1431;"Desktop";"";0;0.0;0;0
106404;0;"2024-02-16";"";"Direct";"";11;107;"Desktop";"";0;0.0;0;1
106405;0;"2023-01-28";"18:28:58";"Paid_search";"";13;381;"Mobile";"Chrome";0;0.0;0;0
106406;0;"2024-12-11";"20:21:52";"Email";"";12;234;"Desktop";"Edge";0;0.0;0;0
106407;2384;"2024-10-25";"19:47:30";"Paid_search";"Products";10;821;"Mobile";"Edge";0;0.0;0;0
106408;0;"2024-11-09";"03:58:16";"Paid_search";"Products";8;1568;"Mobile";"Edge";0;0.0;0;1
106409;1156;"2024-08-16";"14:05:41";"Organic_search";"";8;593;"Desktop";"Chrome";0;0.0;0;1
106410;0;"2024-04-02";"20:39:08";"Email";"Electronics";2;1210;"Tablet";"Safari";0;0.0;0;1
106411;0;"2023-11-13";"19:14:04";"Organic_search";"Sale";8;152;"Desktop";"Chrome";0;0.0;0;0
106412;0;"2023-11-06";"10:24:49";"Email";"Sale";4;1747;"Mobile";"Edge";0;0.0;1008;1
106413;0;"2024-07-03";"12:59:46";"Email";"Electronics";1;1658;"";"Edge";0;0.0;0;1
106414;0;"2024-12-26";"11:19:51";"Organic_search";"Sale";5;742;"Mobile";"Chrome";0;0.0;0;0
106415;1833;"2024-06-15";"16:51:39";"Organic_search";"Electronics";13;1235;"";"Edge";0;0.0;0;0
106416;3173;"2024-12-26";"";"Referral";"Home";12;1287;"Tablet";"Firefox";0;0.0;0;0
106417;0;"2023-01-27";"19:09:22";"Organic_search";"Electronics";13;1021;"Mobile";"Edge";0;0.0;0;0
106418;4743;"2024-05-29";"12:16:37";"Social";"Products";0;690;"";"Chrome";0;0.0;0;1
106419;0;"2024-11-02";"10:45:59";"Paid_search";"";4;394;"";"Safari";0;0.0;0;0
106420;0;"2023-04-30";"03:23:46";"Social";"Electronics";6;1495;"Mobile";"Edge";0;0.0;0;1
106421;0;"2024-06-13";"11:00:16";"Organic_search";"Home";7;1267;"Tablet";"Firefox";0;0.0;0;0
106422;4948;"2024-01-15";"19:36:15";"Referral";"Home";1;312;"Desktop";"Firefox";0;0.0;0;0
106423;3809;"2024-07-22";"00:07:42";"Paid_search";"Home";15;154;"Tablet";"";0;0.0;0;1
106424;0;"2024-01-15";"09:12:58";"Direct";"Sale";11;1397;"";"";0;0.0;0;1
106425;0;"2023-05-09";"20:43:37";"Organic_search";"";13;1025;"Desktop";"Edge";0;0.0;0;0
106426;0;"2024-10-04";"06:08:07";"Email";"Products";6;431;"Desktop";"Edge";0;0.0;1047;1
106427;4430;"2024-01-05";"19:20:08";"Social";"Sale";7;824;"Desktop";"Chrome";0;0.0;0;0
106428;0;"2024-02-20";"16:10:19";"Email";"Sale";4;1075;"Desktop";"Edge";0;0.0;1012;0
106429;0;"2024-11-19";"22:01:14";"Paid_search";"Products";7;578;"Mobile";"Safari";0;0.0;0;0
106430;1521;"2024-06-28";"13:36:01";"Email";"Sale";6;663;"";"Edge";0;0.0;1041;1
106431;0;"2024-08-30";"21:13:15";"Paid_search";"Electronics";4;0;"Mobile";"Edge";1;164.12;0;1
106432;1208;"2024-09-06";"08:04:43";"Referral";"Electronics";13;1043;"";"Chrome";0;0.0;0;0
106433;0;"2023-09-14";"19:58:29";"Paid_search";"Products";6;892;"";"Safari";0;0.0;0;1
106434;587;"2023-10-14";"14:05:14";"Direct";"Products";7;1340;"Tablet";"";0;0.0;0;0
106435;0;"2024-04-12";"04:33:02";"Paid_search";"Home";2;1715;"Desktop";"Firefox";0;0.0;0;0
106436;0;"2023-10-18";"04:15:52";"Paid_search";"Electronics";7;703;"Mobile";"Safari";0;0.0;0;1
106437;0;"2023-04-01";"";"Referral";"";15;128;"Mobile";"Chrome";0;0.0;0;0
106438;1231;"2024-11-18";"09:11:29";"Direct";"Home";0;1412;"Mobile";"";0;0.0;0;1
106439;4420;"2023-03-13";"01:11:41";"Social";"Home";9;1704;"Tablet";"Safari";0;0.0;0;1
106440;925;"2023-03-09";"11:39:37";"Organic_search";"Sale";1;68;"";"Chrome";0;0.0;0;0
106441;0;"2024-04-01";"19:40:11";"Paid_search";"Products";10;1579;"";"Edge";0;0.0;0;0
106442;0;"2024-11-06";"01:39:48";"Organic_search";"Home";7;908;"Mobile";"Chrome";0;0.0;0;0
106443;0;"2023-11-07";"21:34:50";"Organic_search";"Home";3;20;"Mobile";"Firefox";0;0.0;0;0
106444;0;"2024-03-03";"06:00:03";"Paid_search";"Home";10;539;"Desktop";"";0;0.0;0;1
106445;0;"2024-08-08";"18:09:37";"Direct";"";9;909;"Tablet";"Safari";0;0.0;0;0
106446;0;"2023-07-04";"23:57:46";"Direct";"";9;905;"";"Edge";0;0.0;0;0
106447;0;"2023-08-10";"22:30:15";"Organic_search";"";8;53;"Desktop";"Edge";0;0.0;0;0
106448;0;"2024-09-04";"02:11:24";"Email";"Electronics";15;535;"Mobile";"Chrome";0;0.0;1026;0
106449;0;"2024-09-09";"00:46:30";"Direct";"";9;467;"Desktop";"";0;0.0;0;0
106450;4108;"2023-12-05";"05:39:32";"Email";"";12;1035;"Mobile";"Chrome";0;0.0;0;0
106451;0;"2024-07-11";"13:25:39";"Paid_search";"Products";13;1043;"Mobile";"Chrome";0;0.0;0;0
106452;0;"2024-04-14";"10:03:25";"Email";"Sale";3;250;"Tablet";"Chrome";0;0.0;1019;0
106453;4701;"2024-06-24";"06:53:29";"Organic_search";"Home";1;593;"Desktop";"Chrome";0;0.0;0;0
106454;0;"2024-08-23";"09:04:11";"Referral";"Sale";9;112;"";"Firefox";0;0.0;0;0
106455;2688;"2023-04-13";"11:42:06";"Email";"Home";9;1425;"Tablet";"Safari";0;0.0;1008;0
106456;933;"2023-11-28";"09:12:10";"Organic_search";"";14;674;"Desktop";"Firefox";0;0.0;0;0
106457;0;"2023-09-09";"15:40:43";"Organic_search";"Home";9;1274;"Mobile";"Chrome";0;0.0;0;1
106458;0;"2024-11-09";"10:06:26";"Direct";"Electronics";3;80;"";"Chrome";0;0.0;0;1
106459;0;"2023-12-03";"11:44:06";"Direct";"";4;576;"Desktop";"Firefox";0;0.0;0;0
106460;0;"2024-03-22";"17:11:06";"Organic_search";"Home";4;1066;"Mobile";"Firefox";0;0.0;0;0
106461;2938;"2023-02-02";"20:03:59";"Email";"Home";2;359;"Desktop";"Chrome";0;0.0;1004;1
106462;0;"2023-07-18";"";"Paid_search";"";9;1627;"Desktop";"";0;0.0;0;0
106463;0;"2023-11-04";"06:04:55";"Organic_search";"Electronics";12;12;"Tablet";"Firefox";0;0.0;0;1
106464;0;"2024-02-04";"21:19:40";"Social";"Products";7;1342;"Mobile";"Firefox";0;0.0;0;1
106465;4739;"2023-02-12";"19:20:58";"Email";"Electronics";8;1740;"Mobile";"Firefox";0;0.0;1037;0
106466;0;"2023-03-26";"";"Email";"Sale";14;1763;"";"Edge";0;0.0;0;0
106467;0;"2024-05-09";"12:05:45";"Social";"";9;549;"Mobile";"Edge";0;0.0;0;1
106468;0;"2023-03-30";"17:58:49";"Organic_search";"Electronics";3;1031;"Mobile";"Safari";0;0.0;0;0
106469;0;"2024-06-12";"07:58:36";"Direct";"Products";10;767;"Tablet";"Safari";0;0.0;0;0
106470;2028;"2023-01-24";"10:32:09";"Email";"";1;1022;"Desktop";"";0;0.0;0;1
106471;0;"2023-08-08";"14:14:23";"Organic_search";"Products";3;1356;"Tablet";"Chrome";0;0.0;0;0
106472;0;"2023-07-22";"01:35:49";"Referral";"Electronics";13;1752;"Mobile";"";0;0.0;0;0
106473;0;"2023-10-21";"17:12:46";"Organic_search";"Home";10;1106;"Desktop";"";0;0.0;0;0
106474;2317;"2024-12-13";"19:54:39";"Social";"";6;138;"Tablet";"Safari";0;0.0;0;1
106475;0;"2023-07-05";"21:46:30";"Email";"Products";6;668;"Desktop";"Chrome";0;0.0;1031;0
106476;0;"2023-06-29";"01:31:25";"Paid_search";"Home";2;989;"Desktop";"Edge";0;0.0;0;0
106477;0;"2024-04-09";"15:37:56";"Social";"Electronics";11;1132;"Desktop";"Chrome";0;0.0;0;0
106478;3917;"2024-02-19";"";"Organic_search";"Products";6;1666;"Mobile";"Firefox";0;0.0;0;0
106479;4538;"2023-02-17";"12:49:05";"Direct";"Sale";11;0;"Desktop";"Chrome";0;0.0;0;0
106480;0;"2023-10-02";"21:02:21";"Paid_search";"Products";6;316;"Mobile";"Chrome";0;0.0;0;1
106481;2028;"2024-03-08";"02:46:43";"Organic_search";"Products";3;1038;"";"";0;0.0;0;0
106482;0;"2024-09-26";"01:34:11";"Paid_search";"Products";3;815;"Tablet";"Chrome";0;0.0;0;0
106483;0;"2023-09-04";"12:14:01";"Paid_search";"Products";13;1184;"Mobile";"Edge";0;0.0;0;0
106484;2383;"2024-02-13";"08:59:06";"Email";"Products";9;1068;"Desktop";"Chrome";0;0.0;1005;0
106485;0;"2024-08-09";"11:51:25";"Organic_search";"";14;1220;"Desktop";"";0;0.0;0;0
106486;0;"2024-03-31";"16:54:50";"Organic_search";"Home";12;392;"Desktop";"";0;0.0;0;0
106487;885;"2023-04-12";"08:09:29";"Organic_search";"Electronics";3;1375;"Tablet";"Firefox";0;0.0;0;0
106488;0;"2023-12-09";"09:11:34";"Social";"Products";0;1119;"Desktop";"Firefox";0;0.0;0;0
106489;0;"2024-10-23";"10:23:40";"Paid_search";"";3;974;"";"Chrome";0;0.0;0;0
106490;0;"2023-06-05";"12:51:41";"Referral";"Home";8;337;"Desktop";"Safari";0;0.0;0;0
106491;4739;"2024-05-27";"14:52:59";"Organic_search";"Products";6;1623;"Mobile";"Chrome";0;0.0;0;1
106492;0;"2023-04-29";"01:33:40";"Organic_search";"Electronics";3;796;"Mobile";"Edge";0;0.0;0;0
106493;1124;"2024-09-04";"02:00:55";"Social";"";13;1387;"";"Edge";0;0.0;0;0
106494;0;"2024-05-22";"09:51:16";"Paid_search";"Sale";12;1286;"Desktop";"Firefox";0;0.0;0;1
106495;0;"2023-01-19";"01:18:00";"Paid_search";"";13;1235;"Tablet";"Safari";0;0.0;0;0
106496;4310;"2023-12-19";"06:58:00";"Email";"Products";10;363;"Desktop";"";0;0.0;1036;0
106497;1729;"2024-02-01";"01:30:40";"Organic_search";"Home";7;872;"Tablet";"Edge";0;0.0;0;0
106498;0;"2023-01-20";"17:53:46";"Organic_search";"Products";14;0;"Mobile";"Chrome";0;0.0;0;0
106499;3054;"2023-07-19";"";"Referral";"Home";10;1535;"Desktop";"Edge";0;0.0;0;1
106500;0;"2024-02-04";"10:50:01";"Organic_search";"Sale";8;266;"Mobile";"";0;0.0;0;0
106501;0;"2024-07-11";"08:34:01";"Direct";"";5;1349;"Tablet";"";0;0.0;0;0
106502;0;"2024-12-23";"02:11:10";"Social";"Home";9;118;"Desktop";"Safari";0;0.0;0;0
106503;4941;"2023-01-02";"11:51:50";"Organic_search";"Electronics";12;1160;"Mobile";"Safari";0;0.0;0;0
106504;0;"2024-09-12";"09:39:32";"Paid_search";"";3;0;"Tablet";"Chrome";0;0.0;0;0
106505;0;"2024-02-01";"00:11:28";"Direct";"";4;739;"Tablet";"Edge";0;0.0;0;0
106506;0;"2023-05-08";"23:09:40";"Direct";"Sale";12;1768;"";"Safari";0;0.0;0;0
106507;0;"2024-10-12";"04:44:07";"Email";"Products";3;0;"Desktop";"Safari";0;0.0;1028;0
106508;0;"2024-12-21";"20:05:34";"Organic_search";"Sale";12;891;"Desktop";"Firefox";0;0.0;0;0
106509;0;"2023-03-12";"";"Organic_search";"Sale";8;277;"";"Edge";0;0.0;0;0
106510;0;"2024-01-14";"03:09:15";"Email";"Electronics";9;898;"Tablet";"";0;0.0;1024;0
106511;2797;"2024-03-13";"06:24:39";"Paid_search";"Electronics";8;1054;"";"";0;0.0;0;0
106512;0;"2024-10-31";"";"Direct";"Home";8;401;"Desktop";"Chrome";0;0.0;0;0
106513;0;"2024-05-20";"12:19:34";"Organic_search";"Electronics";10;1479;"Desktop";"Chrome";0;0.0;0;0
106514;0;"2023-02-09";"18:56:53";"Social";"Home";11;55;"Mobile";"Safari";0;0.0;0;1
106515;2414;"2024-02-22";"01:21:24";"Paid_search";"";6;666;"";"Edge";0;0.0;0;1
106516;0;"2023-05-26";"07:04:06";"Organic_search";"Electronics";13;1677;"Tablet";"Safari";0;0.0;0;0
106517;4328;"2023-02-24";"";"Email";"Electronics";1;0;"Desktop";"";0;0.0;1002;0
106518;0;"2023-09-13";"06:19:38";"Social";"Products";3;407;"Mobile";"Firefox";0;0.0;0;0
106519;0;"2023-09-16";"";"Direct";"";8;151;"";"Chrome";0;0.0;0;0
106520;1249;"2023-01-06";"00:44:50";"Social";"Sale";11;0;"Tablet";"Edge";0;0.0;0;0
106521;4655;"2023-01-22";"19:07:55";"Email";"";12;1450;"Tablet";"Chrome";0;0.0;1013;0
106522;0;"2024-08-14";"15:03:19";"Organic_search";"Home";4;623;"Mobile";"Chrome";0;0.0;0;1
106523;0;"2023-10-18";"13:08:52";"Email";"Products";8;1722;"Desktop";"Chrome";1;157.26;1000;1
106524;1670;"2024-05-27";"06:28:05";"Paid_search";"Products";15;1750;"Mobile";"";0;0.0;0;1
106525;0;"2024-11-13";"14:23:28";"Social";"Electronics";4;1471;"Desktop";"Edge";0;0.0;0;0
106526;0;"2024-03-14";"11:55:26";"Email";"";8;1492;"Tablet";"Chrome";0;0.0;1007;1
106527;0;"2023-09-28";"19:32:50";"Direct";"Electronics";3;1647;"Mobile";"Edge";0;0.0;0;1
106528;0;"2024-12-14";"21:34:18";"Paid_search";"Products";9;1501;"Desktop";"Firefox";0;0.0;0;0
106529;0;"2023-02-21";"16:17:39";"Social";"Home";3;30;"";"";0;0.0;0;0
106530;0;"2023-11-30";"19:26:24";"Referral";"Products";3;1525;"Mobile";"Chrome";0;0.0;0;0
106531;0;"2023-02-19";"00:10:21";"Email";"";13;412;"Tablet";"";0;0.0;1036;0
106532;1436;"2023-02-10";"03:02:59";"Direct";"Home";14;675;"Desktop";"";0;0.0;0;0
106533;0;"2024-08-31";"12:38:32";"Email";"Electronics";2;1469;"Tablet";"Safari";0;0.0;0;0
106534;0;"2024-01-20";"15:07:51";"Organic_search";"Electronics";1;615;"Desktop";"";0;0.0;0;1
106535;0;"2024-10-24";"12:24:43";"Direct";"";6;1320;"Mobile";"Edge";0;0.0;0;1
106536;1839;"2023-11-27";"18:18:51";"Direct";"Electronics";14;134;"";"Safari";0;0.0;0;0
106537;1483;"2023-10-13";"03:10:18";"Paid_search";"Sale";5;1287;"Desktop";"Safari";0;0.0;0;0
106538;0;"2023-09-11";"20:46:49";"Paid_search";"Sale";14;421;"Desktop";"Chrome";0;0.0;0;1
106539;3326;"2024-11-21";"18:33:08";"Social";"Sale";1;0;"Desktop";"Chrome";0;0.0;0;0
106540;2460;"2023-09-03";"00:00:15";"Direct";"";11;587;"Desktop";"Chrome";0;0.0;0;0
106541;0;"2024-09-09";"20:51:05";"Email";"Sale";3;1175;"Desktop";"Edge";0;0.0;1014;0
106542;0;"2023-09-27";"04:51:55";"Direct";"Electronics";0;147;"Desktop";"Safari";0;0.0;0;0
106543;0;"2023-08-15";"20:39:15";"Paid_search";"";14;529;"Desktop";"Firefox";0;0.0;0;0
106544;1139;"2023-03-11";"05:47:35";"Paid_search";"Sale";14;432;"Mobile";"Chrome";0;0.0;0;1
106545;0;"2024-11-23";"21:49:29";"Organic_search";"Sale";8;1140;"Mobile";"Chrome";0;0.0;0;0
106546;0;"2023-04-09";"06:56:36";"Paid_search";"Products";7;934;"Tablet";"Chrome";0;0.0;0;1
106547;2569;"2023-07-25";"19:23:03";"Referral";"";9;784;"Desktop";"Safari";0;0.0;0;1
106548;0;"2024-06-29";"10:09:46";"Paid_search";"Products";6;292;"Desktop";"";0;0.0;0;0
106549;2489;"2024-09-04";"13:14:53";"Referral";"Sale";3;306;"Tablet";"";0;0.0;0;0
106550;1651;"2023-05-04";"15:09:37";"Email";"Home";2;1211;"Desktop";"Safari";0;0.0;1044;0
106551;4466;"2023-05-29";"02:22:39";"Social";"Electronics";3;709;"";"Edge";0;0.0;0;0
106552;0;"2024-03-02";"19:09:55";"Direct";"";5;1071;"Desktop";"";0;0.0;0;0
106553;0;"2023-06-19";"03:30:18";"Social";"";1;28;"Tablet";"Safari";0;0.0;0;1
106554;0;"2024-01-23";"03:08:47";"Paid_search";"Electronics";7;61;"Tablet";"";0;0.0;0;0
106555;3112;"2024-02-04";"21:51:21";"Paid_search";"Products";10;352;"Mobile";"Edge";0;0.0;0;0
106556;4116;"2024-10-08";"20:12:39";"Direct";"Home";1;64;"";"Firefox";0;0.0;0;1
106557;0;"2023-09-15";"23:04:43";"Direct";"Home";14;337;"Desktop";"Chrome";0;0.0;0;0
106558;0;"2023-10-08";"14:13:12";"Email";"Sale";9;334;"Mobile";"Chrome";0;0.0;1024;0
106559;0;"2024-08-03";"20:46:11";"Direct";"Products";10;253;"Mobile";"Firefox";0;0.0;0;1
106560;0;"2024-07-30";"13:26:37";"Organic_search";"Products";9;740;"Mobile";"Edge";0;0.0;0;1
106561;19;"2024-12-08";"11:17:21";"Organic_search";"Electronics";3;1641;"Desktop";"Safari";0;0.0;0;1
106562;4464;"2024-05-17";"07:56:33";"Direct";"Electronics";15;262;"Desktop";"Firefox";0;0.0;0;0
106563;0;"2024-03-13";"07:47:59";"Organic_search";"";7;514;"";"";0;0.0;0;0
106564;4334;"2024-04-18";"09:31:48";"Direct";"Electronics";13;1446;"Mobile";"Edge";0;0.0;0;0
106565;2865;"2024-04-24";"12:05:54";"Organic_search";"Electronics";1;1595;"Tablet";"";0;0.0;0;1
106566;0;"2024-02-29";"03:17:53";"Email";"Home";10;1028;"";"";0;0.0;1008;0
106567;2935;"2024-12-21";"22:42:51";"Paid_search";"Electronics";5;1793;"";"";0;0.0;0;0
106568;0;"2023-12-09";"15:26:59";"Email";"";11;200;"Mobile";"Chrome";0;0.0;1040;1
106569;0;"2024-02-09";"00:58:38";"Social";"Electronics";14;809;"Desktop";"Safari";0;0.0;0;0
106570;0;"2024-04-23";"14:14:37";"Organic_search";"Products";6;1135;"Desktop";"Chrome";0;0.0;0;0
106571;0;"2024-05-12";"15:10:36";"Organic_search";"Electronics";8;1300;"Mobile";"Chrome";0;0.0;0;1
106572;0;"2023-12-08";"01:22:04";"Email";"Home";1;465;"Desktop";"Edge";0;0.0;0;0
106573;0;"2023-12-23";"03:24:07";"Organic_search";"Sale";9;1385;"Desktop";"Chrome";0;0.0;0;1
106574;4534;"2024-12-27";"05:16:58";"Social";"Sale";12;244;"Tablet";"Safari";0;0.0;0;1
106575;3485;"2024-01-19";"13:28:50";"Email";"Home";3;544;"Desktop";"Chrome";0;0.0;1012;1
106576;0;"2023-10-05";"07:13:18";"Paid_search";"Home";14;0;"";"Firefox";0;0.0;0;0
106577;0;"2023-02-11";"01:29:29";"Direct";"Home";10;0;"Mobile";"Safari";0;0.0;0;1
106578;0;"2024-03-26";"23:10:00";"Social";"Sale";9;212;"Desktop";"Chrome";0;0.0;0;0
106579;0;"2023-04-28";"03:24:27";"Direct";"Electronics";13;829;"Mobile";"Chrome";0;0.0;0;0
106580;3739;"2023-03-04";"19:33:05";"Email";"Products";7;25;"Tablet";"Edge";0;0.0;1007;0
106581;0;"2023-06-01";"15:03:04";"Organic_search";"Home";9;911;"Tablet";"Safari";0;0.0;0;1
106582;4671;"2024-10-12";"04:00:54";"Direct";"Electronics";12;0;"Mobile";"Firefox";0;0.0;0;0
106583;2887;"2023-06-06";"14:10:36";"Social";"Products";12;982;"Desktop";"Safari";1;236.96;0;0
106584;4798;"2023-06-04";"20:16:48";"Paid_search";"Home";15;1112;"Mobile";"";0;0.0;0;0
106585;0;"2024-08-16";"";"Social";"Products";15;566;"";"Firefox";0;0.0;0;0
106586;3477;"2024-08-30";"06:27:37";"Organic_search";"Products";8;1025;"Desktop";"Chrome";0;0.0;0;0
106587;0;"2024-02-14";"16:04:26";"Email";"Electronics";9;571;"Mobile";"Edge";0;0.0;1013;1
106588;0;"2024-01-13";"12:08:14";"Social";"";1;1652;"Mobile";"Firefox";0;0.0;0;1
106589;991;"2024-03-08";"10:00:09";"Social";"Sale";7;1559;"Tablet";"Chrome";0;0.0;0;0
