"spend_id";"spend_date";"channel";"spend_amount";"impressions";"clicks";"conversions"
2556;"2024-06-24";"paid_search";236.99;51724;1758;127
2557;"2024-06-24";"social_media";192.36;89686;4768;160
2558;"2024-06-24";"display_ads";72.14;29357;2672;114
2559;"2024-06-24";"affiliate";95.89;20125;1610;47
2560;"2024-06-25";"email";45.9;0;0;98
2561;"2024-06-25";"paid_search";182.34;21176;2284;133
2562;"2024-06-25";"social_media";128.95;26584;3312;25
2563;"2024-06-25";"display_ads";96.7;37936;3643;96
2564;"2024-06-25";"affiliate";91.15;94290;2565;67
2565;"2024-06-26";"email";61.69;0;0;50
2566;"2024-06-26";"paid_search";201.16;20348;536;72
2567;"2024-06-26";"social_media";181.56;80841;4571;38
2568;"2024-06-26";"display_ads";107.36;91432;3402;5
2569;"2024-06-26";"affiliate";94.12;13774;654;143
2570;"2024-06-27";"email";53.35;0;0;148
2571;"2024-06-27";"paid_search";258.9;84501;518;82
2572;"2024-06-27";"social_media";162.65;99360;4757;175
2573;"2024-06-27";"display_ads";127.64;77763;4775;172
2574;"2024-06-27";"affiliate";78.91;26379;1748;59
2575;"2024-06-28";"email";40.33;0;0;60
2576;"2024-06-28";"paid_search";254.23;99801;4493;166
2577;"2024-06-28";"social_media";130.45;62482;3250;168
2578;"2024-06-28";"display_ads";127.82;93406;2871;199
2579;"2024-06-28";"affiliate";73.95;44118;4581;36
2580;"2024-06-29";"email";41.72;0;0;33
2581;"2024-06-29";"paid_search";226.95;38701;2838;8
2582;"2024-06-29";"social_media";124.16;42552;2205;131
2583;"2024-06-29";"display_ads";0.0;96609;4314;119
2584;"2024-06-29";"affiliate";62.32;87899;246;99
2585;"2024-06-30";"email";49.06;0;0;131
2586;"2024-06-30";"paid_search";239.13;74438;1607;58
2587;"2024-06-30";"social_media";174.91;10377;4160;158
2588;"2024-06-30";"display_ads";99.21;14486;2395;124
2589;"2024-06-30";"affiliate";59.03;68236;2325;50
2590;"2024-07-01";"display_ads";89.06;47736;4588;122
2591;"2024-07-01";"affiliate";57.53;20529;1572;198
2592;"2024-07-02";"email";62.79;0;0;136
2593;"2024-07-02";"paid_search";152.84;46422;3759;190
2594;"2024-07-02";"display_ads";126.45;86637;2252;134
2595;"2024-07-02";"affiliate";79.02;94945;2654;24
2596;"2024-07-03";"paid_search";224.67;94414;2624;97
2597;"2024-07-03";"display_ads";87.52;64514;2665;64
2598;"2024-07-03";"affiliate";84.89;74108;1064;200
2599;"2024-07-04";"email";46.99;0;0;27
2600;"2024-07-04";"paid_search";145.17;86423;3919;12
2601;"2024-07-04";"social_media";116.41;85984;3094;48
2602;"2024-07-04";"display_ads";114.73;18689;3082;172
2603;"2024-07-05";"email";42.73;0;0;25
2604;"2024-07-05";"affiliate";83.43;24021;260;38
2605;"2024-07-06";"email";55.74;0;0;89
2606;"2024-07-06";"paid_search";218.43;74116;3098;15
2607;"2024-07-06";"social_media";159.83;94734;1666;189
2608;"2024-07-06";"affiliate";89.94;39952;1486;140
2609;"2024-07-07";"email";37.21;0;0;31
2610;"2024-07-07";"paid_search";249.85;11300;4006;83
2611;"2024-07-07";"social_media";146.67;29124;4897;17
2612;"2024-07-07";"display_ads";99.67;28403;3403;139
2613;"2024-07-07";"affiliate";67.33;51687;1980;91
2614;"2024-07-08";"email";109.96;0;0;181
2615;"2024-07-08";"paid_search";201.18;94388;2977;116
2616;"2024-07-08";"social_media";184.06;49437;3250;68
2617;"2024-07-08";"display_ads";214.42;70517;5295;242
2618;"2024-07-08";"affiliate";95.04;50362;780;58
2619;"2024-07-09";"email";100.31;0;0;186
2620;"2024-07-09";"paid_search";230.03;28836;2875;21
2621;"2024-07-09";"social_media";172.47;70952;3640;141
2622;"2024-07-09";"display_ads";257.88;90989;1651;123
2623;"2024-07-09";"affiliate";56.78;74703;1236;147
2624;"2024-07-10";"email";48.59;0;0;49
2625;"2024-07-10";"paid_search";173.7;51910;2233;35
2626;"2024-07-10";"social_media";111.62;46824;1154;45
2627;"2024-07-10";"display_ads";105.31;78862;4050;168
2628;"2024-07-10";"affiliate";72.15;56800;4646;64
2629;"2024-07-11";"email";0.0;0;0;105
2630;"2024-11-07";"paid_search";573.67;70875;5858;147
2631;"2024-07-11";"social_media";190.1;86426;4027;195
2632;"2024-07-11";"display_ads";116.99;24614;2036;105
2633;"2024-11-07";"affiliate";156.11;169942;3908;158
2634;"2024-07-12";"email";38.43;0;0;164
2635;"2024-07-12";"paid_search";169.95;86222;4309;183
2636;"2024-07-12";"social_media";315.16;41646;9356;158
2637;"2024-07-12";"display_ads";125.55;80227;3105;127
2638;"2024-07-12";"affiliate";91.92;74469;1920;35
2639;"2024-07-13";"email";59.54;0;0;15
2640;"2024-07-13";"paid_search";217.37;99151;3256;36
2641;"2024-07-13";"social_media";161.81;65308;4864;42
2642;"2024-07-13";"display_ads";70.25;54476;3855;130
2643;"2024-07-13";"affiliate";93.1;26745;2738;175
2644;"2024-07-14";"email";52.54;0;0;74
2645;"2024-07-14";"paid_search";169.78;10594;1854;28
2646;"2024-07-14";"social_media";159.08;45409;2430;47
2647;"2024-07-14";"display_ads";76.37;28875;4410;177
2648;"2024-07-14";"affiliate";91.95;93788;3581;128
2649;"2024-07-15";"email";36.53;0;0;104
2650;"2024-07-15";"paid_search";181.04;68904;544;97
2651;"2024-07-15";"social_media";138.41;86376;1088;34
2652;"2024-07-15";"display_ads";93.65;13360;3493;113
2653;"2024-07-15";"affiliate";66.96;96454;4164;137
2654;"2024-07-16";"email";51.01;0;0;141
2655;"2024-07-16";"paid_search";140.7;62832;3571;166
2656;"2024-07-16";"social_media";134.24;82909;4925;42
2657;"2024-07-16";"display_ads";119.66;70001;685;118
2658;"2024-07-16";"affiliate";71.26;59027;2184;189
2659;"2024-07-17";"email";0.0;0;0;6
2660;"2024-07-17";"paid_search";169.03;86119;3271;195
2661;"2024-07-17";"social_media";114.96;86936;3167;73
2662;"2024-07-17";"display_ads";126.78;37363;2908;191
2663;"2024-07-17";"affiliate";54.77;24081;3797;102
2664;"2024-07-18";"email";55.95;0;0;6
2665;"2024-07-18";"paid_search";231.67;36009;2582;97
2666;"2024-07-18";"social_media";183.61;53924;3533;67
2667;"2024-07-18";"display_ads";119.24;53704;3207;21
2668;"2024-07-18";"affiliate";80.66;77596;1712;87
2669;"2024-07-19";"email";50.9;0;0;161
2670;"2024-07-19";"paid_search";144.65;61719;2254;143
2671;"2024-07-19";"social_media";147.72;70597;3483;72
2672;"2024-07-19";"display_ads";81.15;35495;3711;165
2673;"2024-07-19";"affiliate";92.56;28150;968;160
2674;"2024-07-20";"email";49.22;0;0;180
2675;"2024-07-20";"paid_search";249.56;76973;2733;50
2676;"2024-07-20";"social_media";187.54;90688;222;114
2677;"2024-07-20";"display_ads";111.56;86767;3293;14
2678;"2024-07-20";"affiliate";76.38;69252;2825;122
2679;"2024-07-21";"email";60.28;0;0;103
2680;"2024-07-21";"paid_search";140.45;45059;4822;130
2681;"2024-07-21";"social_media";116.43;34938;2990;112
2682;"2024-07-21";"display_ads";77.98;73489;2260;6
2683;"2024-07-21";"affiliate";65.52;18092;4780;23
2684;"2024-07-22";"email";59.37;0;0;165
2685;"2024-07-22";"paid_search";186.56;34100;3941;85
2686;"2024-07-22";"social_media";169.99;32854;4478;121
2687;"2024-07-22";"display_ads";83.09;14530;3155;66
2688;"2024-07-22";"affiliate";62.81;82148;2539;31
2689;"2024-07-23";"email";55.82;0;0;200
2690;"2024-07-23";"paid_search";189.61;55750;2648;88
2691;"2024-07-23";"social_media";128.78;47810;197;6
2692;"2024-07-23";"display_ads";82.38;66508;4199;25
2693;"2024-07-23";"affiliate";91.73;20945;1212;197
2694;"2024-07-24";"email";55.6;0;0;48
2695;"2024-07-24";"paid_search";190.25;43300;4369;136
2696;"2024-07-24";"social_media";173.44;56650;3968;73
2697;"2024-07-24";"display_ads";89.29;11260;191;69
2698;"2024-07-24";"affiliate";63.34;81668;4358;46
2699;"2024-07-25";"email";64.74;0;0;56
2700;"2024-07-25";"paid_search";199.19;11672;3529;119
2701;"2024-07-25";"social_media";139.71;92133;2638;65
2702;"2024-07-25";"display_ads";94.46;70303;2214;182
2703;"2024-07-25";"affiliate";59.97;84266;3124;75
2704;"2024-07-26";"email";38.31;0;0;80
2705;"2024-07-26";"paid_search";182.4;97919;2957;197
2706;"2024-07-26";"social_media";184.96;75857;2687;82
2707;"2024-07-26";"display_ads";121.94;37364;4686;37
2708;"2024-07-26";"affiliate";87.95;89138;2629;192
2709;"2024-07-27";"email";48.36;0;0;46
2710;"2024-07-27";"paid_search";237.84;40568;1866;66
2711;"2024-07-27";"social_media";172.96;79223;2121;106
2712;"2024-07-27";"display_ads";127.53;27131;3468;14
2713;"2024-07-27";"affiliate";88.93;31509;3960;15
2714;"2024-07-28";"email";58.83;0;0;66
2715;"2024-07-28";"paid_search";179.02;37336;206;182
2716;"2024-07-28";"social_media";179.29;60926;3498;18
2717;"2024-07-28";"display_ads";80.77;15529;2224;161
2718;"2024-07-28";"affiliate";60.2;34472;4782;85
2719;"2024-07-29";"email";40.95;0;0;178
2720;"2024-07-29";"paid_search";165.45;86250;4962;89
2721;"2024-07-29";"social_media";105.52;48134;170;22
2722;"2024-07-29";"display_ads";72.06;22630;214;121
2723;"2024-07-29";"affiliate";70.06;94437;3757;84
2724;"2024-07-30";"email";40.62;0;0;61
2725;"2024-07-30";"paid_search";223.71;13924;467;8
2726;"2024-07-30";"social_media";179.93;23970;2161;187
2727;"2024-07-30";"display_ads";89.4;65433;2952;182
2728;"2024-07-30";"affiliate";86.38;92389;2171;188
2729;"2024-07-31";"email";56.87;0;0;16
2730;"2024-07-31";"paid_search";162.77;59735;3697;26
2731;"2024-07-31";"social_media";178.39;49452;1451;64
2732;"2024-07-31";"display_ads";119.26;85297;2483;90
2733;"2024-07-31";"affiliate";66.72;53730;2543;118
2734;"2024-08-01";"paid_search";239.85;54873;990;104
2735;"2024-08-01";"display_ads";122.69;47885;2694;33
2736;"2024-08-02";"email";53.55;0;0;108
2737;"2024-08-02";"paid_search";179.14;17233;2662;179
2738;"2024-08-02";"social_media";166.66;37832;2179;110
2739;"2024-08-02";"display_ads";75.88;54872;433;196
2740;"2024-08-02";"affiliate";83.59;92855;2957;52
2741;"2024-08-03";"paid_search";195.31;18339;1426;22
2742;"2024-08-03";"social_media";137.85;86976;2420;172
2743;"2024-08-03";"affiliate";89.43;36621;1223;190
2744;"2024-08-04";"social_media";168.91;27993;2778;95
2745;"2024-08-04";"affiliate";93.58;49329;4318;169
2746;"2024-08-05";"social_media";106.87;98136;1169;183
2747;"2024-08-05";"display_ads";76.16;87051;1679;29
2748;"2024-08-05";"affiliate";62.1;40982;739;86
2749;"2024-08-06";"email";0.0;0;0;61
2750;"2024-08-06";"paid_search";158.13;12483;283;193
2751;"2024-08-06";"social_media";106.0;98124;1383;32
2752;"2024-08-07";"paid_search";258.7;64844;3088;103
2753;"2024-08-07";"social_media";172.21;73827;219;178
2754;"2024-08-07";"affiliate";73.05;83925;2347;16
2755;"2024-08-08";"email";59.71;0;0;133
2756;"2024-08-08";"paid_search";152.37;24822;2133;85
2757;"2024-08-08";"social_media";0.0;95266;1008;86
2758;"2024-08-08";"display_ads";103.37;24703;2075;136
2759;"2024-08-08";"affiliate";84.62;57493;3094;116
2760;"2024-09-08";"email";36.23;0;0;37
2761;"2024-08-09";"paid_search";155.27;58763;4437;14
2762;"2024-08-09";"social_media";169.47;55461;3493;175
2763;"2024-08-09";"display_ads";122.32;58462;4016;185
2764;"2024-08-09";"affiliate";77.47;88278;252;54
2765;"2024-08-10";"email";63.22;0;0;139
2766;"2024-10-08";"paid_search";408.89;153589;4673;209
2767;"2024-08-10";"social_media";123.73;56040;4082;46
2768;"2024-08-10";"display_ads";125.52;96609;2266;31
2769;"2024-08-10";"affiliate";53.7;82111;2724;70
2770;"2024-08-11";"email";60.59;0;0;20
2771;"2024-08-11";"paid_search";201.45;37153;3201;65
2772;"2024-08-11";"social_media";129.53;68954;336;105
2773;"2024-08-11";"display_ads";123.71;27146;1292;125
2774;"2024-08-11";"affiliate";70.71;54947;2270;154
2775;"2024-08-12";"email";64.84;0;0;56
2776;"2024-08-12";"paid_search";521.3;67356;6211;176
2777;"2024-08-12";"social_media";265.46;110215;6076;210
2778;"2024-12-08";"display_ads";75.76;78003;1456;39
2779;"2024-08-12";"affiliate";66.12;76555;3247;51
2780;"2024-08-13";"email";56.88;0;0;74
2781;"2024-08-13";"paid_search";239.6;33371;851;130
2782;"2024-08-13";"social_media";136.53;66636;1325;157
2783;"2024-08-13";"display_ads";117.61;22754;907;70
2784;"2024-08-13";"affiliate";61.78;53176;4122;52
2785;"2024-08-14";"email";42.31;0;0;42
2786;"2024-08-14";"paid_search";177.01;18310;3645;108
2787;"2024-08-14";"social_media";180.05;11133;227;100
2788;"2024-08-14";"display_ads";112.91;66580;4755;184
2789;"2024-08-14";"affiliate";86.14;39069;2199;135
2790;"2024-08-15";"email";62.23;0;0;135
2791;"2024-08-15";"paid_search";223.11;41758;3190;159
2792;"2024-08-15";"social_media";109.01;81280;4809;23
2793;"2024-08-15";"display_ads";121.79;58190;1230;116
2794;"2024-08-15";"affiliate";83.9;74838;3667;41
2795;"2024-08-16";"email";62.44;0;0;75
2796;"2024-08-16";"paid_search";207.53;27136;179;118
2797;"2024-08-16";"social_media";125.97;18607;3472;154
2798;"2024-08-16";"display_ads";73.08;50878;4870;166
2799;"2024-08-16";"affiliate";77.36;77665;2376;31
2800;"2024-08-17";"email";47.97;0;0;50
2801;"2024-08-17";"paid_search";202.45;80581;557;122
2802;"2024-08-17";"social_media";0.0;50051;3109;79
2803;"2024-08-17";"display_ads";125.19;70347;516;103
2804;"2024-08-17";"affiliate";89.92;65758;4130;64
2805;"2024-08-18";"email";60.49;0;0;81
2806;"2024-08-18";"paid_search";217.12;59311;4776;149
2807;"2024-08-18";"social_media";134.55;18144;2819;185
2808;"2024-08-18";"display_ads";126.64;65897;2075;81
2809;"2024-08-18";"affiliate";54.84;56111;4495;117
2810;"2024-08-19";"email";38.08;0;0;192
2811;"2024-08-19";"paid_search";211.13;66817;1778;65
2812;"2024-08-19";"social_media";112.96;89562;4734;53
2813;"2024-08-19";"display_ads";112.76;45864;4696;183
2814;"2024-08-19";"affiliate";81.86;12002;1723;170
2815;"2024-08-20";"email";46.6;0;0;198
2816;"2024-08-20";"paid_search";160.53;78277;2934;11
2817;"2024-08-20";"social_media";168.35;62378;4273;64
2818;"2024-08-20";"display_ads";87.82;58893;2658;129
2819;"2024-08-20";"affiliate";95.7;81516;3906;96
2820;"2024-08-21";"email";49.88;0;0;132
2821;"2024-08-21";"paid_search";183.95;90327;3808;14
2822;"2024-08-21";"social_media";170.61;79220;1032;47
2823;"2024-08-21";"display_ads";104.29;17551;2439;136
2824;"2024-08-21";"affiliate";89.97;64129;4247;135
2825;"2024-08-22";"email";60.52;0;0;172
2826;"2024-08-22";"paid_search";0.0;49052;421;185
2827;"2024-08-22";"social_media";172.86;71582;527;97
2828;"2024-08-22";"display_ads";111.12;77838;4856;84
2829;"2024-08-22";"affiliate";63.23;61230;2431;137
2830;"2024-08-23";"email";56.58;0;0;66
2831;"2024-08-23";"paid_search";145.42;20331;578;181
2832;"2024-08-23";"social_media";183.15;80364;2063;181
2833;"2024-08-23";"display_ads";120.8;69608;416;104
2834;"2024-08-23";"affiliate";56.82;59611;941;106
2835;"2024-08-24";"email";40.87;0;0;137
2836;"2024-08-24";"paid_search";201.5;74105;3463;183
2837;"2024-08-24";"social_media";185.44;86569;431;103
2838;"2024-08-24";"display_ads";102.86;65574;2587;27
2839;"2024-08-24";"affiliate";85.49;13390;3699;142
2840;"2024-08-25";"email";36.6;0;0;77
2841;"2024-08-25";"paid_search";194.34;77368;2151;16
2842;"2024-08-25";"social_media";164.18;43291;473;51
2843;"2024-08-25";"display_ads";84.12;49911;2991;189
2844;"2024-08-25";"affiliate";80.69;44277;4055;152
2845;"2024-08-26";"email";52.85;0;0;96
2846;"2024-08-26";"paid_search";186.73;21246;3106;181
2847;"2024-08-26";"social_media";139.43;19387;3454;142
2848;"2024-08-26";"display_ads";74.47;35322;2163;180
2849;"2024-08-26";"affiliate";57.78;18812;4844;45
2850;"2024-08-27";"email";37.95;0;0;186
2851;"2024-08-27";"paid_search";218.35;61236;548;178
2852;"2024-08-27";"social_media";149.63;49394;3845;18
2853;"2024-08-27";"display_ads";0.0;69163;1544;71
2854;"2024-08-27";"affiliate";59.48;16891;4411;100
2855;"2024-08-28";"email";64.85;0;0;163
2856;"2024-08-28";"paid_search";177.15;15575;2756;7
2857;"2024-08-28";"social_media";115.89;97005;4631;101
2858;"2024-08-28";"display_ads";82.11;34982;2950;69
2859;"2024-08-28";"affiliate";68.33;36191;2055;139
2860;"2024-08-29";"email";49.5;0;0;128
2861;"2024-08-29";"paid_search";214.05;28511;3566;134
2862;"2024-08-29";"social_media";186.48;66479;2421;127
2863;"2024-08-29";"display_ads";116.85;69832;3205;140
2864;"2024-08-29";"affiliate";64.63;18129;4165;123
2865;"2024-08-30";"email";53.5;0;0;101
2866;"2024-08-30";"paid_search";256.25;12013;2861;194
2867;"2024-08-30";"social_media";130.81;27225;3740;27
2868;"2024-08-30";"display_ads";85.63;50854;2787;156
2869;"2024-08-30";"affiliate";80.52;59581;4346;52
2870;"2024-08-31";"email";44.99;0;0;50
2871;"2024-08-31";"paid_search";218.0;15909;1706;79
2872;"2024-08-31";"social_media";141.3;22382;1041;106
2873;"2024-08-31";"display_ads";108.1;59628;4244;103
2874;"2024-08-31";"affiliate";79.35;66404;652;78
2875;"2024-09-01";"email";35.22;0;0;189
2876;"2024-09-01";"paid_search";178.63;79148;4306;39
2877;"2024-01-09";"display_ads";81.63;74576;2969;153
2878;"2024-09-01";"affiliate";68.17;45836;2588;20
2879;"2024-09-02";"paid_search";0.0;13394;4516;169
2880;"2024-09-02";"social_media";134.73;10745;3079;194
2881;"2024-09-02";"display_ads";106.93;71439;3142;134
2882;"2024-09-03";"social_media";183.36;57630;3499;64
2883;"2024-09-03";"display_ads";104.21;38192;3892;176
2884;"2024-09-03";"affiliate";81.07;18098;935;196
2885;"2024-09-04";"email";52.82;0;0;89
2886;"2024-09-04";"social_media";172.78;16409;4622;179
2887;"2024-09-05";"email";46.37;0;0;113
2888;"2024-09-05";"social_media";146.53;82093;1888;175
2889;"2024-09-05";"display_ads";106.39;22811;2099;63
2890;"2024-09-05";"affiliate";83.54;18234;1425;117
2891;"2024-09-06";"paid_search";206.11;93839;2597;126
2892;"2024-09-07";"paid_search";149.03;74000;4409;189
2893;"2024-09-07";"social_media";144.8;29278;1527;197
2894;"2024-09-07";"affiliate";64.03;33869;381;96
2895;"2024-08-09";"email";41.14;0;0;159
2896;"2024-09-08";"paid_search";215.63;45747;2036;60
2897;"2024-09-08";"display_ads";128.51;75582;2918;54
2898;"2024-09-08";"affiliate";72.56;23572;503;28
2899;"2024-09-09";"email";63.72;0;0;117
2900;"2024-09-09";"paid_search";229.15;48246;2746;112
2901;"2024-09-09";"social_media";180.37;83946;1643;143
2902;"2024-09-09";"display_ads";125.5;56791;4665;59
2903;"2024-09-09";"affiliate";64.8;98628;3851;44
2904;"2024-09-10";"email";37.24;0;0;27
2905;"2024-09-10";"paid_search";191.12;36173;3259;88
2906;"2024-09-10";"social_media";149.42;77968;4990;63
2907;"2024-09-10";"display_ads";115.46;99171;2264;70
2908;"2024-09-10";"affiliate";75.75;78707;1488;66
2909;"2024-09-11";"email";52.13;0;0;93
2910;"2024-11-09";"paid_search";471.38;189904;6246;95
2911;"2024-09-11";"social_media";180.13;80449;1017;121
2912;"2024-09-11";"display_ads";70.52;39084;3878;9
2913;"2024-09-11";"affiliate";54.5;77511;3307;128
2914;"2024-09-12";"email";58.86;0;0;131
2915;"2024-09-12";"paid_search";210.27;88571;1902;131
2916;"2024-12-09";"social_media";132.68;80763;2861;105
2917;"2024-09-12";"display_ads";109.52;89379;2370;116
2918;"2024-09-12";"affiliate";69.86;97781;1785;9
2919;"2024-09-13";"email";57.58;0;0;6
2920;"2024-09-13";"paid_search";162.99;78344;2506;62
2921;"2024-09-13";"social_media";175.23;26980;2054;25
2922;"2024-09-13";"display_ads";78.86;46405;1884;10
2923;"2024-09-13";"affiliate";92.51;55037;4174;109
2924;"2024-09-14";"email";48.15;0;0;111
2925;"2024-09-14";"paid_search";146.75;86153;4704;19
2926;"2024-09-14";"social_media";148.51;73740;2260;147
2927;"2024-09-14";"display_ads";87.89;19425;2317;89
2928;"2024-09-14";"affiliate";85.25;12752;3649;170
2929;"2024-09-15";"email";55.67;0;0;186
2930;"2024-09-15";"paid_search";215.43;38211;1815;193
2931;"2024-09-15";"social_media";173.77;97036;3979;149
2932;"2024-09-15";"display_ads";125.24;48272;804;61
2933;"2024-09-15";"affiliate";93.26;87567;4793;63
2934;"2024-09-16";"email";47.33;0;0;107
2935;"2024-09-16";"paid_search";208.5;66151;240;35
2936;"2024-09-16";"social_media";193.0;96733;3656;143
2937;"2024-09-16";"display_ads";0.0;82697;282;59
2938;"2024-09-16";"affiliate";74.74;91531;1952;77
2939;"2024-09-17";"email";48.89;0;0;127
2940;"2024-09-17";"paid_search";243.45;67421;361;132
2941;"2024-09-17";"social_media";117.97;44170;2550;95
2942;"2024-09-17";"display_ads";82.34;38838;3326;120
2943;"2024-09-17";"affiliate";76.11;45575;4845;132
2944;"2024-09-18";"email";62.13;0;0;200
2945;"2024-09-18";"paid_search";176.35;26682;3496;187
2946;"2024-09-18";"social_media";134.98;68826;2425;19
2947;"2024-09-18";"display_ads";118.07;88487;4851;46
2948;"2024-09-18";"affiliate";90.5;61542;1457;7
2949;"2024-09-19";"email";59.4;0;0;189
2950;"2024-09-19";"paid_search";195.58;25506;733;166
2951;"2024-09-19";"social_media";149.41;45580;2260;88
2952;"2024-09-19";"display_ads";104.36;77760;4517;56
2953;"2024-09-19";"affiliate";61.83;80294;3995;200
2954;"2024-09-20";"email";0.0;0;0;53
2955;"2024-09-20";"paid_search";169.32;51656;2075;91
2956;"2024-09-20";"social_media";178.38;44650;2008;61
2957;"2024-09-20";"display_ads";89.37;94848;1920;58
2958;"2024-09-20";"affiliate";89.8;96466;2025;151
2959;"2024-09-21";"email";55.26;0;0;107
2960;"2024-09-21";"paid_search";237.84;82560;2269;66
2961;"2024-09-21";"social_media";133.09;54028;4525;82
2962;"2024-09-21";"display_ads";70.17;90374;1632;43
2963;"2024-09-21";"affiliate";77.81;66842;2172;107
2964;"2024-09-22";"email";62.13;0;0;43
2965;"2024-09-22";"paid_search";193.87;11728;3124;140
2966;"2024-09-22";"social_media";115.19;51439;2075;23
2967;"2024-09-22";"display_ads";115.81;59309;1479;38
2968;"2024-09-22";"affiliate";96.09;35667;4406;83
2969;"2024-09-23";"email";61.76;0;0;101
2970;"2024-09-23";"paid_search";186.71;14491;699;74
2971;"2024-09-23";"social_media";124.68;14339;1435;118
2972;"2024-09-23";"display_ads";102.86;43492;2521;174
2973;"2024-09-23";"affiliate";66.86;12334;4585;65
2974;"2024-09-24";"email";51.64;0;0;46
2975;"2024-09-24";"paid_search";183.15;46167;1234;199
2976;"2024-09-24";"social_media";126.87;39201;717;66
2977;"2024-09-24";"display_ads";121.92;40890;738;96
2978;"2024-09-24";"affiliate";62.08;32865;2808;185
2979;"2024-09-25";"email";36.76;0;0;156
2980;"2024-09-25";"paid_search";216.03;52701;2020;62
2981;"2024-09-25";"social_media";139.08;57530;2146;9
2982;"2024-09-25";"display_ads";84.07;89178;2137;104
2983;"2024-09-25";"affiliate";67.12;34058;1462;43
2984;"2024-09-26";"email";61.45;0;0;36
2985;"2024-09-26";"paid_search";199.12;46472;517;175
2986;"2024-09-26";"social_media";151.77;82024;1651;85
2987;"2024-09-26";"display_ads";94.2;95544;4838;136
2988;"2024-09-26";"affiliate";81.92;27760;670;40
2989;"2024-09-27";"email";56.96;0;0;67
2990;"2024-09-27";"paid_search";249.42;63167;123;150
2991;"2024-09-27";"social_media";183.44;78259;3545;161
2992;"2024-09-27";"display_ads";122.06;38158;4486;193
2993;"2024-09-27";"affiliate";62.18;57259;1299;53
2994;"2024-09-28";"email";41.69;0;0;150
2995;"2024-09-28";"paid_search";182.85;89283;3381;118
2996;"2024-09-28";"social_media";184.83;69095;4969;156
2997;"2024-09-28";"display_ads";94.59;68750;2760;159
2998;"2024-09-28";"affiliate";86.4;46369;3835;100
2999;"2024-09-29";"email";64.77;0;0;109
3000;"2024-09-29";"paid_search";226.32;21216;4682;140
3001;"2024-09-29";"social_media";114.19;80356;151;83
3002;"2024-09-29";"display_ads";115.18;68704;563;51
3003;"2024-09-29";"affiliate";59.93;50652;321;34
3004;"2024-09-30";"email";44.34;0;0;78
3005;"2024-09-30";"paid_search";190.89;31887;706;8
3006;"2024-09-30";"social_media";143.11;49147;4186;134
3007;"2024-09-30";"display_ads";105.85;24163;2217;168
3008;"2024-09-30";"affiliate";89.13;24310;4051;64
3009;"2024-01-10";"email";96.36;0;0;196
3010;"2024-10-01";"paid_search";242.32;99281;1444;187
3011;"2024-10-01";"display_ads";189.93;87689;1651;51
3012;"2024-10-02";"email";82.78;0;0;110
3013;"2024-10-02";"paid_search";337.3;80555;2870;20
3014;"2024-10-02";"social_media";227.87;13210;2408;170
3015;"2024-10-02";"display_ads";134.29;75066;3017;44
3016;"2024-03-10";"email";54.16;0;0;147
3017;"2024-10-03";"social_media";262.8;49644;4665;53
3018;"2024-10-03";"display_ads";151.98;89550;3259;98
3019;"2024-10-04";"email";80.87;0;0;17
3020;"2024-10-04";"social_media";289.97;32512;3224;158
3021;"2024-10-04";"display_ads";139.55;76484;1650;23
3022;"2024-10-04";"affiliate";113.48;66978;1315;96
3023;"2024-10-05";"paid_search";312.86;66927;845;21
3024;"2024-10-05";"social_media";236.88;93117;3432;156
3025;"2024-10-05";"display_ads";133.66;36395;2111;49
3026;"2024-10-06";"email";87.47;0;0;60
3027;"2024-10-06";"paid_search";341.97;98876;4292;152
3028;"2024-10-06";"social_media";204.18;42381;3686;52
3029;"2024-10-06";"display_ads";115.53;98046;942;55
3030;"2024-10-06";"affiliate";94.11;70056;4842;150
3031;"2024-10-07";"email";63.62;0;0;105
3032;"2024-10-07";"paid_search";337.26;48910;801;52
3033;"2024-10-07";"social_media";206.41;89671;4463;83
3034;"2024-10-07";"display_ads";122.32;27234;1548;134
3035;"2024-10-07";"affiliate";102.46;64360;1521;105
3036;"2024-10-08";"email";95.02;0;0;55
3037;"2024-10-08";"social_media";284.2;94148;1164;80
3038;"2024-10-08";"display_ads";122.68;43969;1866;71
3039;"2024-10-08";"affiliate";88.5;13995;4205;89
3040;"2024-10-09";"email";69.51;0;0;9
3041;"2024-10-09";"paid_search";296.05;56692;3058;72
3042;"2024-10-09";"social_media";202.5;54687;4498;33
3043;"2024-10-09";"display_ads";123.54;83918;3755;177
3044;"2024-10-09";"affiliate";126.72;47143;2403;192
3045;"2024-10-10";"email";83.49;0;0;93
3046;"2024-10-10";"paid_search";356.18;39916;1063;123
3047;"2024-10-10";"social_media";164.04;20613;3973;35
3048;"2024-10-10";"display_ads";176.09;62877;765;162
3049;"2024-10-10";"affiliate";100.33;15671;3214;118
3050;"2024-10-11";"email";65.27;0;0;182
3051;"2024-10-11";"paid_search";648.1;143359;8842;221
3052;"2024-10-11";"social_media";213.98;90317;2473;91
3053;"2024-10-11";"display_ads";163.78;40666;2717;176
3054;"2024-10-11";"affiliate";120.02;126712;8511;183
3055;"2024-10-12";"email";54.74;0;0;16
3056;"2024-10-12";"paid_search";605.52;87589;4624;246
3057;"2024-10-12";"social_media";235.47;67345;4833;142
3058;"2024-10-12";"display_ads";142.5;92551;2165;193
