date,channel,spend_amount,impressions,clicks,conversions,currency
05-14-2024,social_media,189.54,80101.0,1716.0,150,usd
2024/05/14,display_ads,128.85,38086.0,4536.0,114,$
2024-05-14,AFFILIATE,71.65,53413.0,3443.0,158,usd
2024/05/15,email,53.31,,,21,usd
15-05-2024,paid_search,191.28,71657.0,1711.0,6,usd
15-05-2024,social_media,110.38,37561.0,2834.0,134,USD
05-15-2024,display_ads,112.51,75351.0,560.0,41,
2024-05-15,affiliate,52.59,25971.0,1951.0,195,$
05-16-2024,email,49.65,,,162,usd
2024-05-16,paid_search,173.02,66557.0,3040.0,147,usd
05/16/2024,social_media,161.23,14860.0,1585.0,53,
05/16/2024,DISPLAY_ADS,85.26,66064.0,2514.0,87,USD
05/16/2024,affiliate,83.62,73549.0,903.0,171,usd
17-05-2024,email,54.69,,,188,USD
2024-05-17,paid_search,194.02,40598.0,1340.0,110,USD
2024/05/17,social_media,123.06,34551.0,3066.0,179,$
17-05-2024,DISPLAY_ADS,101.92,27019.0,1672.0,191,$
05/17/2024,affiliate,64.69,92040.0,1734.0,6,
18-05-2024,email,37.78,,,81,usd
05-18-2024,paid_search,255.04,36825.0,2475.0,31,USD
05-18-2024,social_media,112.98,65579.0,1251.0,175,$
2024-05-18,display_ads,118.56,23119.0,3003.0,66,$
2024/05/18,affiliate,58.15,49854.0,600.0,89,$
2024-05-19,EMAIL,53.22,,,105,USD
2024/05/19,paid_search,219.69,28681.0,1393.0,55,
05/19/2024,social_media,144.44,67076.0,1768.0,185,$
19-05-2024,display_ads,111.12,75549.0,4081.0,167,
19-05-2024,affiliate,94.02,81841.0,984.0,188,$
05/20/2024,email,59.34,,,156,USD
2024/05/20,paid_search,194.52,98486.0,4884.0,88,
05/20/2024,social_media,110.14,44235.0,3205.0,93,$
2024-05-20,display_ads,79.66,94659.0,3311.0,78,
2024-05-20,affiliate,79.15,70849.0,1262.0,173,USD
05-21-2024,email,35.45,,,63,
05-21-2024,paid_search,154.33,85421.0,4216.0,120,usd
05-21-2024,social_media,158.95,20732.0,3025.0,35,
05/21/2024,display_ads,74.78,30276.0,1894.0,43,usd
2024/05/21,affiliate,53.06,61466.0,3006.0,43,usd
05/22/2024,email,63.2,,,148,
05-22-2024,paid_search,154.15,63493.0,3153.0,20,USD
22-05-2024,social_media,133.19,72816.0,808.0,82,USD
22-05-2024,display_ads,73.29,70940.0,2251.0,198,usd
2024-05-22,affiliate,96.79,57985.0,3939.0,5,$
23-05-2024,email,64.2,,,86,
2024/05/23,paid_search,191.81,10338.0,973.0,73,
2024/05/23,social_media,192.0,99681.0,1658.0,109,usd
23-05-2024,display_ads,97.5,96133.0,1850.0,182,USD
2024-05-23,affiliate,57.87,81333.0,2342.0,174,usd
05/24/2024,email,53.93,,,183,USD
05-24-2024,paid_search,143.39,89022.0,960.0,148,$
24-05-2024,social_media,140.9,56020.0,2252.0,80,$
2024/05/24,display_ads,92.68,14512.0,2393.0,52,usd
05-24-2024,affiliate,88.85,59583.0,2823.0,42,USD
25-05-2024,email,50.49,,,22,usd
25-05-2024,paid_search,,17201.0,2829.0,191,USD
05-25-2024,social_media,111.78,68255.0,4946.0,123,$
05-25-2024,display_ads,88.31,21310.0,1866.0,88,
05/25/2024,affiliate,,62820.0,3452.0,86,USD
05/26/2024,email,41.72,,,68,
2024/05/26,paid_search,238.16,27315.0,2414.0,121,
05/26/2024,social_media,131.26,48406.0,2899.0,194,
2024/05/26,display_ads,72.52,44797.0,1608.0,33,
2024/05/26,affiliate,92.98,22779.0,4743.0,180,usd
2024/05/27,email,60.76,,,92,usd
05-27-2024,paid_search,246.44,15437.0,3547.0,163,USD
2024-05-27,social_media,114.18,89793.0,4153.0,101,$
27-05-2024,display_ads,91.96,37993.0,394.0,147,
2024-05-27,affiliate,65.38,56403.0,332.0,158,USD
05-28-2024,email,58.07,,,158,usd
28-05-2024,paid_search,248.51,11957.0,3489.0,178,$
28-05-2024,social_media,146.91,49535.0,634.0,42,USD
05/28/2024,display_ads,124.18,83400.0,2789.0,39,
05-28-2024,affiliate,57.81,70552.0,4427.0,188,USD
05-29-2024,email,42.27,,,24,$
2024/05/29,paid_search,258.57,73586.0,173.0,11,usd
29-05-2024,social_media,193.66,70555.0,1586.0,39,$
05-29-2024,display_ads,84.06,41540.0,1542.0,7,usd
29-05-2024,affiliate,70.36,14834.0,990.0,149,$
05-30-2024,email,43.56,,,98,
05-30-2024,paid_search,193.03,49095.0,1735.0,82,$
2024-05-30,social_media,180.83,20579.0,2531.0,199,usd
05-30-2024,display_ads,94.59,58691.0,1352.0,162,
30-05-2024,affiliate,69.87,96639.0,809.0,135,USD
31-05-2024,email,53.42,,,70,usd
05-31-2024,paid_search,177.96,28487.0,4746.0,79,USD
2024/05/31,social_media,185.44,68651.0,4294.0,89,usd
2024/05/31,display_ads,107.21,93301.0,4907.0,170,usd
31-05-2024,affiliate,78.01,59549.0,2707.0,139,$
06-01-2024,email,41.02,,,34,usd
2024-06-01,paid_search,144.57,34506.0,187.0,123,$
06/01/2024,social_media,160.56,16861.0,2169.0,182,$
01-06-2024,display_ads,73.58,39936.0,229.0,34,$
06/01/2024,affiliate,78.14,93360.0,1447.0,145,USD
2024-06-02,email,61.8,,,96,
2024-06-02,paid_search,172.6,25529.0,231.0,17,
06/02/2024,social_media,191.08,35391.0,1236.0,155,
2024-06-02,display_ads,117.02,73798.0,1813.0,122,$
2024/06/02,affiliate,78.56,20794.0,2397.0,124,usd
2024-06-03,email,46.35,,,24,USD
06/03/2024,paid_search,176.46,14752.0,2179.0,166,usd
2024-06-03,social_media,163.24,48788.0,1230.0,102,usd
06-03-2024,display_ads,117.88,82044.0,1361.0,90,$
06/03/2024,affiliate,88.22,48914.0,732.0,108,USD
06-04-2024,email,47.69,,,178,
2024/06/04,paid_search,221.99,57109.0,2734.0,37,USD
06-04-2024,social_media,148.9,87288.0,1454.0,195,USD
06-04-2024,display_ads,120.07,83488.0,2244.0,116,USD
2024/06/04,affiliate,69.89,85044.0,3861.0,58,usd
2024-06-05,email,41.46,,,90,USD
05-06-2024,paid_search,253.04,10332.0,3897.0,72,usd
06/05/2024,social_media,129.26,62165.0,1764.0,160,$
06/05/2024,DISPLAY_ADS,93.23,10563.0,4297.0,47,$
05-06-2024,affiliate,94.63,41112.0,3172.0,22,$
2024/06/06,email,56.26,,,53,USD
06/06/2024,paid_search,200.45,27930.0,1451.0,83,USD
06-06-2024,social_media,115.64,88702.0,2243.0,161,usd
2024-06-06,display_ads,94.12,88549.0,4936.0,41,USD
2024/06/06,affiliate,87.92,34887.0,2661.0,31,USD
2024-06-07,email,49.89,,,186,usd
2024/06/07,paid_search,211.75,38155.0,1920.0,155,$
06/07/2024,social_media,165.4,66151.0,1951.0,135,usd
07-06-2024,display_ads,103.84,64772.0,1546.0,129,$
2024-06-07,affiliate,58.8,62837.0,1530.0,78,usd
06-08-2024,email,58.4,,,24,USD
2024/06/08,paid_search,205.08,22764.0,695.0,196,$
2024-06-08,social_media,158.01,99601.0,2163.0,86,$
2024/06/08,display_ads,88.4,13542.0,1782.0,113,
2024-06-08,affiliate,68.48,64402.0,2350.0,67,usd
09-06-2024,email,44.5,,,137,USD
2024-06-09,paid_search,177.57,75335.0,1482.0,75,usd
09-06-2024,social_media,141.98,84424.0,3608.0,113,
09-06-2024,display_ads,118.31,66962.0,3638.0,26,
09-06-2024,affiliate,62.7,29955.0,1708.0,18,USD
06/10/2024,email,59.9,,,34,$
2024-06-10,paid_search,148.27,73958.0,4947.0,124,USD
06/10/2024,social_media,156.47,66431.0,2811.0,94,USD
2024-06-10,display_ads,122.11,88287.0,1875.0,93,usd
06/10/2024,affiliate,83.73,75204.0,1087.0,186,
2024-06-11,email,37.71,,,35,
11-06-2024,paid_search,140.67,49027.0,4607.0,79,usd
2024/06/11,social_media,137.55,29957.0,2948.0,30,usd
06/11/2024,display_ads,86.95,66474.0,4437.0,157,$
2024/06/11,affiliate,69.36,41034.0,2308.0,176,$
2024-06-12,email,56.53,,,165,USD
2024/06/12,paid_search,231.3,95789.0,1370.0,19,
06-12-2024,social_media,194.89,27282.0,2851.0,28,usd
06/12/2024,display_ads,120.22,24800.0,4471.0,190,usd
06-12-2024,affiliate,88.71,34177.0,1114.0,75,USD
06/13/2024,email,61.82,,,65,USD
06/13/2024,paid_search,154.83,44151.0,4192.0,10,
2024-06-13,SOCIAL_MEDIA,151.74,37625.0,1143.0,160,usd
13-06-2024,display_ads,122.31,72472.0,1055.0,117,USD
13-06-2024,affiliate,68.87,56553.0,1064.0,97,
06-14-2024,email,42.14,,,96,
06/14/2024,paid_search,193.75,77020.0,2516.0,14,USD
2024/06/14,social_media,108.93,14586.0,1930.0,152,$
2024/06/14,display_ads,87.59,28688.0,1159.0,61,$
2024/06/14,affiliate,84.25,71141.0,1767.0,194,USD
2024-06-15,email,55.31,,,137,
2024-06-15,paid_search,217.33,19476.0,3481.0,155,$
06/15/2024,social_media,152.05,10099.0,3583.0,198,
15-06-2024,display_ads,86.72,97208.0,3619.0,87,usd
06-15-2024,affiliate,78.8,35804.0,1165.0,125,usd
2024/06/16,email,41.43,,,159,
2024/06/16,paid_search,212.72,42287.0,1795.0,92,usd
2024/06/16,social_media,186.26,40209.0,840.0,155,$
06-16-2024,display_ads,93.9,30882.0,2818.0,154,
06/16/2024,affiliate,70.5,22394.0,3964.0,62,USD
17-06-2024,email,61.16,,,171,USD
2024/06/17,paid_search,162.12,90477.0,4761.0,155,
06/17/2024,social_media,149.25,62598.0,3294.0,114,$
2024-06-17,display_ads,90.39,11677.0,2976.0,188,
2024/06/17,affiliate,91.25,37867.0,2639.0,173,USD
2024/06/18,EMAIL,48.38,,,164,usd
2024/06/18,paid_search,143.38,50491.0,462.0,26,$
2024-06-18,social_media,120.81,44967.0,1596.0,145,USD
18-06-2024,display_ads,124.44,52833.0,3861.0,162,
06-18-2024,affiliate,79.92,52367.0,3760.0,41,$
2024/06/19,email,56.37,,,78,USD
06/19/2024,paid_search,150.56,17270.0,3625.0,200,
06-19-2024,social_media,167.97,40040.0,3251.0,7,usd
06/19/2024,DISPLAY_ADS,71.63,52785.0,3023.0,180,usd
2024-06-19,affiliate,87.12,18979.0,4334.0,166,USD
06-20-2024,email,35.98,,,7,usd
2024/06/20,paid_search,233.75,70567.0,3392.0,112,$
2024/06/20,SOCIAL_MEDIA,131.57,12825.0,4000.0,108,$
20-06-2024,display_ads,122.98,20415.0,4910.0,159,usd
2024/06/20,affiliate,67.13,31249.0,3240.0,183,USD
06-21-2024,email,56.44,,,92,usd
21-06-2024,paid_search,144.85,16693.0,3267.0,177,$
2024-06-21,SOCIAL_MEDIA,186.62,85744.0,1180.0,76,$
06/21/2024,display_ads,125.04,71372.0,4175.0,151,$
2024-06-21,affiliate,73.51,53604.0,4454.0,55,
22-06-2024,email,63.78,,,44,USD
06-22-2024,paid_search,163.33,49905.0,2831.0,9,$
06-22-2024,social_media,108.57,69024.0,4547.0,43,$
22-06-2024,display_ads,124.65,79375.0,3045.0,82,$
06-22-2024,affiliate,56.63,45229.0,3296.0,91,USD
2024-06-23,email,57.11,,,143,$
06-23-2024,paid_search,204.06,50961.0,338.0,162,
06-23-2024,social_media,106.17,76053.0,2087.0,107,usd
06-23-2024,display_ads,125.78,13001.0,2260.0,62,$
06-23-2024,affiliate,62.06,68658.0,4908.0,96,
24-06-2024,email,55.38,,,55,usd
2024-06-24,paid_search,236.99,51724.0,1758.0,127,$
06-24-2024,social_media,192.36,89686.0,4768.0,160,
24-06-2024,display_ads,72.14,29357.0,2672.0,114,
06-24-2024,affiliate,95.89,20125.0,1610.0,47,usd
2024-06-25,email,45.9,,,98,USD
2024-06-25,PAID_SEARCH,182.34,21176.0,2284.0,133,USD
06-25-2024,social_media,128.95,26584.0,3312.0,25,$
06/25/2024,DISPLAY_ADS,96.7,37936.0,3643.0,96,$
2024/06/25,affiliate,91.15,94290.0,2565.0,67,
26-06-2024,email,61.69,,,50,USD
06-26-2024,PAID_SEARCH,201.16,20348.0,536.0,72,$
2024-06-26,social_media,181.56,80841.0,4571.0,38,usd
06/26/2024,display_ads,107.36,91432.0,3402.0,5,
2024/06/26,affiliate,94.12,13774.0,654.0,143,usd
06/27/2024,email,53.35,,,148,usd
2024/06/27,paid_search,258.9,84501.0,518.0,82,$
2024-06-27,social_media,162.65,99360.0,4757.0,175,$
2024/06/27,display_ads,127.64,77763.0,4775.0,172,
06-27-2024,affiliate,78.91,26379.0,1748.0,59,$
06-28-2024,email,40.33,,,60,usd
2024/06/28,paid_search,254.23,99801.0,4493.0,166,
28-06-2024,SOCIAL_MEDIA,130.45,62482.0,3250.0,168,usd
28-06-2024,display_ads,127.82,93406.0,2871.0,199,
06-28-2024,affiliate,73.95,44118.0,4581.0,36,$
06/29/2024,email,41.72,,,33,
06/29/2024,paid_search,226.95,38701.0,2838.0,8,usd
29-06-2024,social_media,124.16,42552.0,2205.0,131,usd
06-29-2024,display_ads,,96609.0,4314.0,119,USD
29-06-2024,affiliate,62.32,87899.0,246.0,99,USD
2024-06-30,email,49.06,,,131,usd
2024/06/30,paid_search,239.13,74438.0,1607.0,58,usd
06-30-2024,social_media,174.91,10377.0,4160.0,158,$
2024-06-30,display_ads,99.21,14486.0,2395.0,124,$
30-06-2024,affiliate,59.03,68236.0,2325.0,50,usd
2024/07/01,email,62.76,,,128,
2024-07-01,paid_search,224.27,53973.0,2207.0,9,
2024-07-01,social_media,131.94,87597.0,1913.0,21,
07-01-2024,display_ads,89.06,47736.0,4588.0,122,USD
2024/07/01,affiliate,57.53,20529.0,1572.0,198,$
07/02/2024,email,62.79,,,136,$
2024/07/02,paid_search,152.84,46422.0,3759.0,190,usd
02-07-2024,social_media,190.73,27159.0,1056.0,6,$
07-02-2024,display_ads,126.45,86637.0,2252.0,134,usd
2024/07/02,affiliate,79.02,94945.0,2654.0,24,$
07/03/2024,email,43.01,,,149,USD
07/03/2024,paid_search,224.67,94414.0,2624.0,97,usd
03-07-2024,social_media,143.7,26785.0,2704.0,57,usd
2024/07/03,display_ads,87.52,64514.0,2665.0,64,USD
2024/07/03,affiliate,84.89,74108.0,1064.0,200,$
2024-07-04,email,46.99,,,27,
07/04/2024,paid_search,145.17,86423.0,3919.0,12,
07/04/2024,social_media,116.41,85984.0,3094.0,48,USD
07-04-2024,display_ads,114.73,18689.0,3082.0,172,USD
04-07-2024,affiliate,92.7,88188.0,3615.0,8,usd
2024/07/05,email,42.73,,,25,usd
2024-07-05,paid_search,172.3,58452.0,2432.0,121,USD
2024-07-05,social_media,161.77,66821.0,4046.0,134,
05-07-2024,display_ads,85.66,45261.0,3680.0,176,USD
2024/07/05,affiliate,83.43,24021.0,260.0,38,USD
2024-07-06,email,55.74,,,89,usd
2024-07-06,paid_search,218.43,74116.0,3098.0,15,usd
2024-07-06,SOCIAL_MEDIA,159.83,94734.0,1666.0,189,
2024-07-06,display_ads,74.09,73257.0,3878.0,99,USD
07-06-2024,affiliate,89.94,39952.0,1486.0,140,USD
07-07-2024,email,37.21,,,31,usd
07-07-2024,paid_search,249.85,11300.0,4006.0,83,
2024-07-07,social_media,146.67,29124.0,4897.0,17,
2024/07/07,display_ads,99.67,28403.0,3403.0,139,
2024-07-07,affiliate,67.33,51687.0,1980.0,91,
2024-07-08,email,64.97,,,24,usd
2024/07/08,paid_search,201.18,94388.0,2977.0,116,$
07-08-2024,social_media,184.06,49437.0,3250.0,68,USD
07/08/2024,display_ads,86.51,58889.0,4129.0,175,
2024-07-08,affiliate,95.04,50362.0,780.0,58,USD
07-09-2024,EMAIL,50.55,,,41,$
2024/07/09,paid_search,230.03,28836.0,2875.0,21,$
2024/07/09,social_media,172.47,70952.0,3640.0,141,
07-09-2024,display_ads,129.5,79672.0,1142.0,31,USD
2024-07-09,affiliate,56.78,74703.0,1236.0,147,USD
2024-07-10,email,48.59,,,49,usd
2024/07/10,paid_search,173.7,51910.0,2233.0,35,
2024/07/10,social_media,111.62,46824.0,1154.0,45,usd
07/10/2024,display_ads,105.31,78862.0,4050.0,168,usd
07-10-2024,affiliate,72.15,56800.0,4646.0,64,usd
07-11-2024,email,,,,105,USD
11-07-2024,paid_search,207.76,53085.0,873.0,75,$
2024-07-11,social_media,190.1,86426.0,4027.0,195,usd
2024-07-11,display_ads,116.99,24614.0,2036.0,105,USD
11-07-2024,affiliate,76.91,93712.0,1455.0,125,USD
07/12/2024,email,38.43,,,164,usd
07-12-2024,paid_search,169.95,86222.0,4309.0,183,usd
2024-07-12,social_media,140.23,13015.0,4844.0,89,$
07/12/2024,display_ads,125.55,80227.0,3105.0,127,
07/12/2024,affiliate,91.92,74469.0,1920.0,35,USD
2024-07-13,email,59.54,,,15,
13-07-2024,paid_search,217.37,99151.0,3256.0,36,usd
2024/07/13,social_media,161.81,65308.0,4864.0,42,$
07/13/2024,display_ads,70.25,54476.0,3855.0,130,$
2024-07-13,affiliate,93.1,26745.0,2738.0,175,$
07-14-2024,email,52.54,,,74,usd
2024-07-14,paid_search,169.78,10594.0,1854.0,28,USD
07-14-2024,social_media,159.08,45409.0,2430.0,47,
07-14-2024,display_ads,76.37,28875.0,4410.0,177,
07-14-2024,affiliate,91.95,93788.0,3581.0,128,USD
07/15/2024,email,36.53,,,104,
07/15/2024,paid_search,181.04,68904.0,544.0,97,
07-15-2024,social_media,138.41,86376.0,1088.0,34,$
2024-07-15,display_ads,93.65,13360.0,3493.0,113,USD
07-15-2024,affiliate,66.96,96454.0,4164.0,137,usd
16-07-2024,email,51.01,,,141,usd
2024-07-16,paid_search,140.7,62832.0,3571.0,166,$
07/16/2024,social_media,134.24,82909.0,4925.0,42,usd
07/16/2024,display_ads,119.66,70001.0,685.0,118,usd
07-16-2024,affiliate,71.26,59027.0,2184.0,189,USD
07/17/2024,email,,,,6,$
07-17-2024,paid_search,169.03,86119.0,3271.0,195,$
2024/07/17,SOCIAL_MEDIA,114.96,86936.0,3167.0,73,USD
07/17/2024,display_ads,126.78,37363.0,2908.0,191,usd
2024/07/17,affiliate,54.77,24081.0,3797.0,102,usd
07/18/2024,email,55.95,,,6,
07/18/2024,paid_search,231.67,36009.0,2582.0,97,usd
07/18/2024,social_media,183.61,53924.0,3533.0,67,USD
18-07-2024,display_ads,119.24,53704.0,3207.0,21,$
07/18/2024,affiliate,80.66,77596.0,1712.0,87,usd
2024/07/19,email,50.9,,,161,USD
07/19/2024,PAID_SEARCH,144.65,61719.0,2254.0,143,$
2024/07/19,social_media,147.72,70597.0,3483.0,72,usd
2024/07/19,display_ads,81.15,35495.0,3711.0,165,USD
2024/07/19,affiliate,92.56,28150.0,968.0,160,
20-07-2024,email,49.22,,,180,$
2024-07-20,paid_search,249.56,76973.0,2733.0,50,$
07-20-2024,social_media,187.54,90688.0,222.0,114,
20-07-2024,display_ads,111.56,86767.0,3293.0,14,$
07-20-2024,affiliate,76.38,69252.0,2825.0,122,USD
21-07-2024,email,60.28,,,103,
07/21/2024,paid_search,140.45,45059.0,4822.0,130,USD
2024/07/21,social_media,116.43,34938.0,2990.0,112,usd
2024/07/21,display_ads,77.98,73489.0,2260.0,6,
2024/07/21,affiliate,65.52,18092.0,4780.0,23,usd
22-07-2024,email,59.37,,,165,usd
07/22/2024,PAID_SEARCH,186.56,34100.0,3941.0,85,
2024-07-22,social_media,169.99,32854.0,4478.0,121,$
22-07-2024,display_ads,83.09,14530.0,3155.0,66,USD
2024/07/22,affiliate,62.81,82148.0,2539.0,31,$
2024-07-23,email,55.82,,,200,$
2024/07/23,paid_search,189.61,55750.0,2648.0,88,
07-23-2024,social_media,128.78,47810.0,197.0,6,USD
07-23-2024,display_ads,82.38,66508.0,4199.0,25,USD
2024/07/23,affiliate,91.73,20945.0,1212.0,197,usd
2024/07/24,email,55.6,,,48,usd
2024/07/24,paid_search,190.25,43300.0,4369.0,136,$
2024/07/24,social_media,173.44,56650.0,3968.0,73,$
24-07-2024,display_ads,89.29,11260.0,191.0,69,USD
2024-07-24,affiliate,63.34,81668.0,4358.0,46,$
2024-07-25,email,64.74,,,56,USD
2024-07-25,paid_search,199.19,11672.0,3529.0,119,usd
07-25-2024,social_media,139.71,92133.0,2638.0,65,
07-25-2024,display_ads,94.46,70303.0,2214.0,182,USD
07/25/2024,affiliate,59.97,84266.0,3124.0,75,
07/26/2024,email,38.31,,,80,usd
07-26-2024,paid_search,182.4,97919.0,2957.0,197,
07-26-2024,social_media,184.96,75857.0,2687.0,82,usd
2024-07-26,display_ads,121.94,37364.0,4686.0,37,
07/26/2024,affiliate,87.95,89138.0,2629.0,192,USD
07-27-2024,email,48.36,,,46,USD
2024-07-27,PAID_SEARCH,237.84,40568.0,1866.0,66,
07-27-2024,social_media,172.96,79223.0,2121.0,106,usd
2024/07/27,display_ads,127.53,27131.0,3468.0,14,$
2024-07-27,affiliate,88.93,31509.0,3960.0,15,usd
07/28/2024,email,58.83,,,66,$
28-07-2024,paid_search,179.02,37336.0,206.0,182,USD
28-07-2024,social_media,179.29,60926.0,3498.0,18,$
2024-07-28,display_ads,80.77,15529.0,2224.0,161,
28-07-2024,affiliate,60.2,34472.0,4782.0,85,usd
2024-07-29,email,40.95,,,178,USD
29-07-2024,paid_search,165.45,86250.0,4962.0,89,$
2024/07/29,social_media,105.52,48134.0,170.0,22,USD
2024-07-29,DISPLAY_ADS,72.06,22630.0,214.0,121,usd
2024/07/29,affiliate,70.06,94437.0,3757.0,84,usd
2024-07-30,email,40.62,,,61,$
30-07-2024,paid_search,223.71,13924.0,467.0,8,USD
30-07-2024,SOCIAL_MEDIA,179.93,23970.0,2161.0,187,$
07/30/2024,display_ads,89.4,65433.0,2952.0,182,usd
30-07-2024,affiliate,86.38,92389.0,2171.0,188,
2024/07/31,email,56.87,,,16,$
2024-07-31,paid_search,162.77,59735.0,3697.0,26,$
07/31/2024,social_media,178.39,49452.0,1451.0,64,
07-31-2024,display_ads,119.26,85297.0,2483.0,90,USD
07/31/2024,affiliate,66.72,53730.0,2543.0,118,
01-08-2024,email,42.29,,,159,
08/01/2024,paid_search,239.85,54873.0,990.0,104,usd
2024-08-01,social_media,109.91,50428.0,1600.0,172,$
2024-08-01,display_ads,122.69,47885.0,2694.0,33,usd
2024/08/01,affiliate,56.99,13560.0,3349.0,40,USD
2024/08/02,email,53.55,,,108,USD
08/02/2024,paid_search,179.14,17233.0,2662.0,179,usd
08/02/2024,social_media,166.66,37832.0,2179.0,110,usd
08-02-2024,display_ads,75.88,54872.0,433.0,196,usd
08/02/2024,affiliate,83.59,92855.0,2957.0,52,USD
2024-08-03,email,36.39,,,50,USD
08/03/2024,PAID_SEARCH,195.31,18339.0,1426.0,22,usd
08-03-2024,social_media,137.85,86976.0,2420.0,172,USD
03-08-2024,display_ads,84.49,41518.0,845.0,90,$
08/03/2024,affiliate,89.43,36621.0,1223.0,190,$
08-04-2024,email,59.2,,,107,usd
08/04/2024,paid_search,225.92,54855.0,694.0,64,usd
2024/08/04,social_media,168.91,27993.0,2778.0,95,$
04-08-2024,display_ads,103.91,12450.0,2983.0,114,USD
08-04-2024,affiliate,93.58,49329.0,4318.0,169,
05-08-2024,email,,,,185,$
08/05/2024,paid_search,240.93,30387.0,4615.0,176,
08/05/2024,social_media,106.87,98136.0,1169.0,183,$
2024/08/05,display_ads,76.16,87051.0,1679.0,29,usd
2024/08/05,affiliate,62.1,40982.0,739.0,86,
08/06/2024,email,,,,61,$
2024/08/06,paid_search,158.13,12483.0,283.0,193,usd
2024/08/06,social_media,106.0,98124.0,1383.0,32,usd
06-08-2024,display_ads,110.54,43246.0,223.0,120,$
06-08-2024,AFFILIATE,79.8,70643.0,620.0,94,usd
07-08-2024,EMAIL,44.99,,,157,USD
2024-08-07,paid_search,258.7,64844.0,3088.0,103,USD
2024-08-07,social_media,172.21,73827.0,219.0,178,USD
07-08-2024,display_ads,127.91,11628.0,1166.0,67,USD
08/07/2024,affiliate,73.05,83925.0,2347.0,16,$
08-08-2024,email,59.71,,,133,$
08-08-2024,paid_search,152.37,24822.0,2133.0,85,
2024-08-08,social_media,,95266.0,1008.0,86,
08-08-2024,display_ads,103.37,24703.0,2075.0,136,$
08-08-2024,affiliate,84.62,57493.0,3094.0,116,$
09-08-2024,email,36.23,,,37,USD
2024-08-09,paid_search,155.27,58763.0,4437.0,14,
08/09/2024,social_media,169.47,29403.0,904.0,79,
2024-08-09,display_ads,122.32,58462.0,4016.0,185,$
2024-08-09,affiliate,77.47,88278.0,252.0,54,USD
08-10-2024,email,63.22,,,139,$
10-08-2024,paid_search,157.64,88293.0,1883.0,139,USD
08-10-2024,social_media,123.73,56040.0,4082.0,46,
08-10-2024,display_ads,125.52,96609.0,2266.0,31,
08-10-2024,affiliate,53.7,82111.0,2724.0,70,
2024-08-11,email,60.59,,,20,usd
08-11-2024,paid_search,201.45,37153.0,3201.0,65,
2024-08-11,SOCIAL_MEDIA,129.53,68954.0,336.0,105,USD
2024-08-11,display_ads,123.71,27146.0,1292.0,125,USD
08-11-2024,affiliate,70.71,54947.0,2270.0,154,usd
08/12/2024,email,64.84,,,56,$
08/12/2024,paid_search,156.63,30457.0,2468.0,149,USD
08/12/2024,social_media,105.51,25528.0,1400.0,96,USD
12-08-2024,display_ads,75.76,78003.0,1456.0,39,$
2024/08/12,affiliate,66.12,76555.0,3247.0,51,usd
08/13/2024,email,56.88,,,74,usd
08-13-2024,paid_search,239.6,33371.0,851.0,130,$
2024-08-13,social_media,136.53,66636.0,1325.0,157,$
2024-08-13,display_ads,117.61,22754.0,907.0,70,
08/13/2024,affiliate,61.78,53176.0,4122.0,52,
2024/08/14,email,42.31,,,42,USD
14-08-2024,paid_search,177.01,18310.0,3645.0,108,
08-14-2024,social_media,180.05,11133.0,227.0,100,usd
14-08-2024,display_ads,112.91,66580.0,4755.0,184,$
14-08-2024,affiliate,86.14,39069.0,2199.0,135,USD
2024-08-15,email,62.23,,,135,usd
2024-08-15,paid_search,223.11,41758.0,3190.0,159,USD
2024-08-15,social_media,109.01,81280.0,4809.0,23,usd
2024-08-15,display_ads,121.79,58190.0,1230.0,116,
2024-08-15,affiliate,83.9,74838.0,3667.0,41,
08-16-2024,email,62.44,,,75,$
16-08-2024,paid_search,207.53,27136.0,179.0,118,USD
08-16-2024,social_media,125.97,18607.0,3472.0,154,usd
16-08-2024,display_ads,73.08,50878.0,4870.0,166,usd
2024/08/16,affiliate,77.36,77665.0,2376.0,31,USD
2024-08-17,email,47.97,,,50,usd
08-17-2024,paid_search,202.45,80581.0,557.0,122,$
08-17-2024,social_media,,50051.0,3109.0,79,
2024-08-17,display_ads,125.19,70347.0,516.0,103,USD
08/17/2024,affiliate,89.92,65758.0,4130.0,64,$
08/18/2024,email,60.49,,,81,
08/18/2024,paid_search,217.12,59311.0,4776.0,149,usd
18-08-2024,social_media,134.55,18144.0,2819.0,185,USD
08/18/2024,display_ads,126.64,65897.0,2075.0,81,usd
18-08-2024,affiliate,54.84,56111.0,4495.0,117,usd
2024/08/19,email,38.08,,,192,USD
08/19/2024,paid_search,211.13,66817.0,1778.0,65,USD
2024-08-19,social_media,112.96,89562.0,4734.0,53,usd
08-19-2024,display_ads,112.76,45864.0,4696.0,183,USD
2024-08-19,affiliate,81.86,12002.0,1723.0,170,$
08/20/2024,email,46.6,,,198,usd
2024-08-20,PAID_SEARCH,160.53,78277.0,2934.0,11,$
20-08-2024,social_media,168.35,62378.0,4273.0,64,$
2024/08/20,display_ads,87.82,58893.0,2658.0,129,$
2024/08/20,affiliate,95.7,81516.0,3906.0,96,
08/21/2024,email,49.88,,,132,$
08/21/2024,paid_search,183.95,90327.0,3808.0,14,usd
2024/08/21,social_media,170.61,79220.0,1032.0,47,usd
2024/08/21,display_ads,104.29,17551.0,2439.0,136,USD
